gift_id,donor_id,first_name,last_name,email,phone,constituent_type,class_year,capacity_tier,city,state,gift_date,gift_amount,fund_designation
G202903,CA100736,Jenna,Glenn,jenna.glenn563@yahoo.com,001-343-681-1995x37660,Faculty/Staff,,Low,Rebeccahaven,MA,2024-05-21,84.59,Unrestricted
G202904,CA100824,Nathan,Dixon,,,Alumni,1994,Principal,New Elizabethshire,NC,2023-08-19,14390.49,Athletics
G202905,CA100297,Melissa,Henry,melissa.henry904@gmail.com,,Faculty/Staff,,Medium,East Jeremy,MT,2026-09-08,380.11,Scholarship Fund
G202906,CA101294,Charles,Chavez,charles.chavez616@hotmail.com,001-462-535-6999,Alumni,1975,Low,West Karen,WA,2023-11-26,17.72,Endowment
G202907,CA100441,Howard,Reeves,howard.reeves843@yahoo.com,(515)926-5461x0339,Friend,,Medium,Averyview,AR,2024-06-05,464.02,Athletics
G202908,CA101540,Isabella,Wyatt,isabella.wyatt309@gmail.com,(390)714-9711x03847,Friend,,Low,Castillostad,MT,2025-09-11,132.94,Scholarship Fund
G202909,CA100317,Amanda,Beltran,amanda.beltran839@yahoo.com,,Alumni,2008,Low,North Lisa,PW,2026-06-29,47.3,Endowment
G202910,CA101427,Sue,Hebert,sue.hebert751@yahoo.com,(979)260-2425,Parent,,Medium,Port Jason,TN,2026-05-04,938.43,Endowment
G202911,CA100562,Michelle,Wilson,michelle.wilson764@hotmail.com,(448)807-2791x03368,Alumni,2010,Medium,West Jason,ID,2025-12-07,321.92,Unrestricted
G202912,CA100489,Barbara,Faulkner,barbara.faulkner427@gmail.com,871-456-6277x689,Alumni,2007,Low,Smithfurt,NE,2022-08-27,54.52,Scholarship Fund
G202913,CA100390,Megan,Davis,,819-787-6351x484,Alumni,2021,Low,South Richard,RI,2024-03-23,72.71,Unrestricted
G202914,CA100778,Billy,Brady,billy.brady655@hotmail.com,515.980.2909x046,Faculty/Staff,,High,Priceview,UT,27-Apr-2025,2473.85,Capital Campaign
G202915,CA100302,Stephanie,Gray,stephanie.gray412@yahoo.com,8256922220,Parent,,Low,Jessicamouth,LA,2024-11-02,287.8,Unrestricted
G202916,CA100790,Shirley,Barker,shirley.barker320@yahoo.com,+1-574-585-9532x5939,Parent,,Low,Elliotttown,MD,2024-08-30,55.95,Endowment
G202917,CA101102,Richard,Gomez,richard.gomez435@hotmail.com,473.909.6496,Alumni,2008,Low,Millershire,SD,2025-06-01,57.78,Endowment
G202918,CA101792,William,Jones,william.jones731@gmail.com,856.883.1723,Friend,,Low,Brownport,VT,19-Aug-2023,113.55,Unrestricted
G202919,CA100960,Danielle,Willis,danielle.willis352@gmail.com,732-715-5130,Friend,,Low,Johnsonborough,SC,2025-05-18,55.44,Scholarship Fund
G202920,CA100829,Darlene,Wood,darlene.wood591@yahoo.com,,Alumni,1989,High,Stevenmouth,ME,2024-02-02,2349.76,Endowment
G202921,CA101293,Lisa,Faulkner,lisa.faulkner32@hotmail.com,(420)842-9862,Alumni,1998,High,North Patrick,MO,2023-10-12,17312.61,Annual Fund
G202922,CA100795,Joshua,Mccarthy,joshua.mccarthy97@yahoo.com,729-825-0105x8752,Alumni,2014,Medium,Lake Ryanmouth,MO,2023-04-21,272.81,Athletics
G202923,CA100594,Stephanie,Fowler,stephanie.fowler133@yahoo.com,+1-587-282-4556x9644,Friend,,Medium,Maryville,NE,2025-12-12,700.51,Capital Campaign
G202924,CA100720,Mary,Brooks,mary.brooks261@yahoo.com,001-436-307-7633x6911,Friend,,High,Port Jason,NM,2022-12-11,4142.35,Endowment
G202925,CA100089,Jon,Smith,jon.smith336@gmail.com,(931)495-2058x527,Alumni,2015,Principal,North Jennifer,NH,05-Sep-2024,174530.21,Athletics
G202926,CA100212,Jennifer,Garcia,jennifer.garcia990@yahoo.com,+1-837-344-7012x0455,Parent,,High,Port Katherineton,AL,2025-05-12,2492.09,Unrestricted
G202927,CA100777,Victoria,Diaz,victoria.diaz468@yahoo.com,584.680.7520,Friend,,Low,Shanechester,MA,2024-09-04,75.67,Unrestricted
G202928,CA100963,Catherine,Johns,catherine.johns56@hotmail.com,5498106018,Parent,,High,Tracyborough,VT,2022-12-03,5302.19,Annual Fund
G202929,CA100560,Jennifer,Savage,jennifer.savage421@hotmail.com,542.701.6542,Parent,,Low,Olsonside,UT,2023-08-04,61.71,Endowment
G202930,CA100943,Jessica,Mills,jessica.mills17@gmail.com,692-559-6790,Alumni,2016,Medium,Hansonside,LA,2023-06-11,801.95,Endowment
G202931,CA101534,Elizabeth,Duarte,elizabeth.duarte677@hotmail.com,(629)353-3861,Alumni,,Medium,Lake Mackenzieborough,PA,2023-11-30,173.9,Scholarship Fund
G202932,CA101589,Emily,Gibson,emily.gibson784@yahoo.com,+1-721-826-2643,Alumni,1988,Low,Davidsonview,LA,2023-12-06,54.88,Annual Fund
G202933,CA101774,Jeffrey,Little,jeffrey.little70@yahoo.com,001-757-535-6232x77004,Parent,,Low,Alyssashire,NJ,28-Sep-2025,95.0,Annual Fund
G202934,CA101375,Ryan,Miller,ryanmiller378@gmailcom,263-342-0222x34998,Friend,,Low,Lake Samuel,NE,2026-04-23,121.47,Annual Fund
G202935,CA101121,Brian,Olsen,brian.olsen587@hotmail.com,(648)271-7754x61992,Faculty/Staff,,Low,Wardside,IN,"October 02, 2022",42.64,Annual Fund
G202936,CA101459,Erin,Ryan,erin.ryan490@yahoo.com,(968)479-3030x28532,Alumni,1969,Low,Molinachester,OR,2023-11-01,100.67,Endowment
G202937,CA101519,Tracy,Rodriguez,tracy.rodriguez112@hotmail.com,(556)758-1898x10617,Friend,,Medium,Hensleyville,MT,2023-05-08,673.39,Scholarship Fund
G202938,CA100576,Krystal,Howard,krystal.howard478@gmail.com,755.525.1050,Parent,,High,Bradleymouth,MH,2026-04-21,1078.45,Capital Campaign
G202939,CA100431,David,Sherman,david.sherman357@gmail.com,749.607.5399x893,Alumni,2000,Low,Elizabethshire,TX,08/06/2026,110.17,Athletics
G202940,CA100460,Jose,Thompson,jose.thompson774@hotmail.com,,Faculty/Staff,,Low,East James,HI,20-Oct-2024,176.63,Scholarship Fund
G202941,CA100653,Cody,Jackson,cody.jackson575@yahoo.com,001-531-226-9789,Alumni,1986,Medium,Kingport,WA,2024-01-09,652.93,Unrestricted
G202942,CA100685,Benjamin,Lynch,benjamin.lynch499@hotmail.com,+1-816-381-5466x0241,Alumni,2018,High,New Jose,ME,14-Mar-2023,5542.1,Capital Campaign
G202943,CA101258,Blake,Vasquez,blake.vasquez122@yahoo.com,001-733-332-9986,Alumni,2002,High,Moniqueton,GA,"September 15, 2025",1450.48,Unrestricted
G202944,CA100255,Timothy,Sanchez,timothy.sanchez260@yahoo.com,001-777-290-7141x63356,Parent,,Medium,Johnland,MO,2022-08-30,394.88,Athletics
G202945,CA101032,Alexis,Young,alexis.young373@yahoo.com,+1-388-791-7879,Alumni,2004,Medium,West Leahchester,HI,2023-08-31,422.42,Athletics
G202946,CA100010,Carlos,Johnson,carlos.johnson702@yahoo.com,983-547-3829,Alumni,1998,Medium,Aguirreborough,CT,27-Oct-2022,373.97,Capital Campaign
G202947,CA101143,Tara,Barnes,tara.barnes261@hotmail.com,+1-838-445-7202x6656,Parent,,Low,Baileyville,DC,2023-05-12,78.69,Scholarship Fund
G202948,CA101199,Eric,Walker,eric.walker526@hotmail.com,(754)762-2021x23720,Alumni,2002,Low,East Kathleentown,AR,2024-10-01,65.13,Capital Campaign
G202949,CA100989,Adam,Gonzalez,adam.gonzalez110@hotmail.com,001-339-562-7466x62159,Alumni,2011,Low,Lake Melissa,AK,2024-11-28,172.31,Athletics
G202950,CA100444,Carla,Franco,carla.franco882@yahoo.com,(839)384-0289x141,Alumni,1994,Medium,Lake Angela,KY,2025-02-17,487.88,Capital Campaign
G202951,CA101326,Harold,Turner,harold.turner580@gmail.com,695.747.9406,Alumni,1996,Low,North Erin,MD,2024-08-28,95.68,Scholarship Fund
G202952,CA101055,Shelia,Smith,shelia.smith929@gmail.com,(996)680-1867x7403,Parent,,High,Lake Pamela,IL,2025-12-30,1289.1,Athletics
G202953,CA101516,Megan,Cannon,megan.cannon10@hotmail.com,(529)612-7065,Alumni,1995,Low,North Rebeccaton,MS,2026-02-28,278.05,Athletics
G202954,CA101144,Mario,Harris,mario.harris487@hotmail.com,299.925.5394x60742,Alumni,2017,Principal,Courtneyberg,WV,2023-12-03,4301.68,Unrestricted
G202955,CA100932,James,Miller,james.miller613@gmail.com,+1-350-701-6809x414,Alumni,2011,Low,South Rickyburgh,VI,07-Apr-2026,158.19,Capital Campaign
G202956,CA101558,Carlos,Liu,carlos.liu445@hotmail.com,(960)747-4733x8914,Organization,,High,West Spencer,VI,2024-11-01,3930.88,Annual Fund
G202957,CA101621,Vicki,Hughes,vicki.hughes205@yahoo.com,327-307-9959x4761,Alumni,1981,High,South Stephanieshire,NJ,2025-01-09,1152.5,Capital Campaign
G202958,CA101358,Lisa,Joyce,lisa.joyce24@hotmail.com,241-976-7553x98188,Alumni,2003,Medium,South Willie,MI,2025-02-17,150.62,Capital Campaign
G202959,CA101188,Kenneth,Thomas,kenneth.thomas583@yahoo.com,2432261189,Faculty/Staff,,Medium,West Patrick,NE,2024-04-03,1194.77,Endowment
G202960,CA100970,Alison,Jimenez,alison.jimenez603@gmail.com,475.229.8832,Alumni,1993,Low,East Laurafurt,VA,2025-01-15,91.09,Endowment
G202961,CA101180,Robert,Peck,robert.peck366@hotmail.com,744-547-1893,Organization,,Medium,New Robertton,MT,07/06/2023,467.85,Scholarship Fund
G202962,CA100065,Joshua,Schultz,joshua.schultz128@hotmail.com,001-556-898-4789x611,Friend,,Principal,Beasleychester,MA,2025-01-06,30136.61,Annual Fund
G202963,CA101657,Gloria,Evans,gloria.evans252@yahoo.com,(241)919-9255x1253,Alumni,2011,Low,New Christopherbury,GU,"August 07, 2025",87.93,Unrestricted
G202964,CA101004,Andrew,Whitaker,andrew.whitaker792@gmail.com,513-919-3592x3613,Alumni,2007,Low,Klinemouth,HI,2025-05-08,162.16,Endowment
G202965,CA101379,Brandi,Moore,brandi.moore476@gmail.com,476.741.4900x3850,Alumni,2016,High,Bryanborough,MP,2026-01-27,3881.02,Annual Fund
G202966,CA101147,Stephen,Acevedo,stephen.acevedo372@yahoo.com,269.688.1649,Alumni,2011,Medium,Leslieburgh,TN,2024-01-21,134.16,Capital Campaign
G202967,CA100754,Pamela,Leon,,741-952-9821x7392,Alumni,1996,Low,Bowersville,TN,2025-07-26,77.7,Annual Fund
G202968,CA100009,Rodney,Lewis,rodney.lewis547@hotmail.com,001-534-565-7871x33150,Alumni,2019,Medium,North Jeanton,IN,2023-05-02,170.8,Annual Fund
G202969,CA101588,Tara,Sharp,tara.sharp31@hotmail.com,,Faculty/Staff,,Medium,New John,AK,2026-08-25,460.02,Endowment
G202970,CA100676,Eric,Peters,eric.peters47@yahoo.com,9728517863,Alumni,2019,Low,Mccarthyville,MS,2023-08-27,122.45,Athletics
G202971,CA101179,Aaron,Henry,aaron.henry479@gmail.com,,Alumni,2005,Low,West Douglaschester,IL,2024-08-06,179.63,Endowment
G202972,CA100399,Michael,Guzman,,001-357-300-2720x6345,Faculty/Staff,,Low,East Zachary,WI,2024-04-19,141.54,Capital Campaign
G202973,CA101711,  Daniel ,Barron,daniel.barron467@hotmail.com,001-788-431-2736x548,Alumni,2015,Medium,North Thomas,AL,2026-03-28,368.61,Scholarship Fund
G202974,CA100137,Christian,Mcgee,christian.mcgee473@yahoo.com,8167315999,Alumni,1971,Medium,Lake Joshuamouth,NM,2025-10-21,541.34,Capital Campaign
G202975,CA100246,Alexandra,Blankenship,alexandra.blankenship84@hotmail.com,(429)212-7990x88117,Alumni,2004,Low,Boydstad,VI,2026-01-21,95.78,Athletics
G202976,CA100526,Katrina,Young,katrina.young114@hotmail.com,469-506-7447x16392,Organization,,Low,Katieview,UT,2023-01-20,52.69,Capital Campaign
G202977,CA100302,Stephanie,Gray,stephanie.gray412@yahoo.com,8256922220,Parent,,Low,Jessicamouth,LA,2026-05-11,194.58,Capital Campaign
G202978,CA100667,Christina,Smith,christina.smith554@hotmail.com,329-458-0660x13824,Friend,,Medium,Williamsborough,UT,2023-05-19,559.53,Unrestricted
G202979,CA100431,David,Sherman,david.sherman357@gmail.com,749.607.5399x893,Alumni,2000,Low,Elizabethshire,TX,2026-07-13,92.49,Capital Campaign
G202980,CA101737,Heather,Wright,heather.wright363@gmail.com,,Alumni,1996,Low,Nathanmouth,AS,2024-09-19,121.15,Scholarship Fund
G202981,CA100632,Jennifer,Harmon,jennifer.harmon865@hotmail.com,001-853-369-0261x139,Faculty/Staff,,Medium,New Thomashaven,NC,2024-01-31,392.64,Capital Campaign
G202982,CA101338,Brooke,Brewer,brooke.brewer336@gmail.com,383-699-7984,Alumni,2003,Medium,Johnsonmouth,GU,2024-04-16,494.4,Endowment
G202983,CA100378,Derek,Farmer,derek.farmer237_at_hotmail.com,580-815-7164x7947,Organization,,Medium,Tracichester,ID,2026-06-06,358.56,Capital Campaign
G202984,CA100316,Scott,Anderson,scott.anderson957@yahoo.com,+1-601-760-1662x99795,Alumni,2005,Low,Lake Katherine,AS,2026-06-28,193.67,Capital Campaign
G202985,CA100586,Michael,Lewis,michael.lewis344@yahoo.com,568.850.7451x06634,Friend,,Low,New Joshua,PA,"July 02, 2023",109.73,Endowment
G202986,CA101766,Kristin,Mendoza,kristin.mendoza293@gmail.com,(256)811-5686x22307,Alumni,2013,Medium,Christinahaven,AK,2023-10-02,327.46,Unrestricted
G202987,CA100955,John,Simmons,john.simmons645@yahoo.com,7094421410,Alumni,1991,Medium,Reyeshaven,DE,2022-11-16,425.07,Unrestricted
G202988,CA100459,Michael,Jones,michael.jones926@gmail.com,+1-212-547-3950,Alumni,2013,Medium,West Grant,FM,12/25/2024,266.34,Endowment
G202989,CA100680,Luis,ANDREWS,luis.andrews896@yahoo.com,+1-770-976-6046x41978,Alumni,,Low,Meganstad,DE,2023-03-02,125.06,Annual Fund
G202990,CA100748,Evelyn,Jones,evelyn.jones857@hotmail.com,694-709-7626x374,Faculty/Staff,,Low,New Lauren,NY,2024-02-13,75.82,Scholarship Fund
G202991,CA101193,Kirk,Russell,kirk.russell377@gmail.com,244.422.5216,Alumni,2009,Low,Herbertshire,KY,2024-04-12,96.54,Unrestricted
G202992,CA100642,Kimberly,Mann,kimberly.mann710@yahoo.com,5614853800,Alumni,2007,Medium,Wigginsbury,TX,2024-05-16,374.76,Annual Fund
G202993,CA101559,Kevin,Anderson,kevin.anderson194@gmail.com,894-841-0238x73518,Alumni,2015,Principal,Sarafort,NJ,2025-10-11,7888.8,Unrestricted
G202994,CA100137,Christian,Mcgee,christian.mcgee473@yahoo.com,8167315999,Alumni,1971,Medium,Lake Joshuamouth,NM,2023-12-30,612.11,Athletics
G202995,CA101323,Justin,Rivera,justin.rivera601@yahoo.com,(229)752-1797,Organization,,Low,Jamesbury,AS,2023-08-09,187.52,Capital Campaign
G202996,CA101399,Lindsay,Mccoy,lindsay.mccoy969@yahoo.com,8368948112,Parent,,High,Ashleyland,RI,30-Nov-2024,2397.82,Scholarship Fund
G202997,CA101734,Tony,Carter,tony.carter331@hotmail.com,309-935-5557x02006,Parent,,Low,Charleschester,ME,2025-01-06,110.33,Endowment
G202998,CA100004,Elizabeth,Miles,elizabeth.miles868@hotmail.com,+1-219-528-3276x4835,Alumni,2018,Low,Port Leslieview,CA,2025-10-06,44.09,Annual Fund
G202999,CA100089,Jon,Smith,jon.smith336@gmail.com,(931)495-2058x527,Alumni,2015,Principal,North Jennifer,NH,2026-03-10,84737.74,Capital Campaign
G203000,CA101134,Mark,Doyle,mark.doyle242@yahoo.com,+1-464-864-1962x3421,Alumni,2015,Low,East Charles,HI,2023-04-05,181.24,Unrestricted
G203001,CA101231,Shane,Vasquez,shane.vasquez892@gmail.com,(739)659-7815,Friend,,Low,South Melissa,SC,2022-08-07,40.91,Unrestricted
G203002,CA100024,Elizabeth,Nguyen,elizabeth.nguyen774@hotmail.com,682-636-6299x4680,Alumni,1977,Low,South Kristi,PA,24-Sep-2022,58.99,
G203003,CA101458,John,Crane,john.crane36@gmail.com,001-398-924-2662,Alumni,1987,Medium,Rogerston,CA,2026-08-26,684.84,Endowment
G203004,CA101454,Paul,Hicks,paul.hicks319_at_gmail.com,+1-235-538-1483x74755,Parent,,Low,New Danielleville,MO,10/24/2025,98.35,Endowment
G203005,CA100483,Jason,Robinson,jason.robinson800@hotmail.com,495-601-3649x718,Faculty/Staff,,Low,New Markfurt,TX,2023-04-07,134.39,Annual Fund
G203006,CA100595,Laura,Knight,,910-672-7284x9824,Friend,,Medium,Port Kennethmouth,AZ,2026-07-22,266.74,Unrestricted
G203007,CA101591,Hailey,Evans,hailey.evans62@yahoo.com,+1-725-931-6498x283,Friend,,Medium,Scottchester,MI,2025-12-25,211.23,Unrestricted
G203008,CA101413,Michael,Green,michael.green513@gmail.com,600.214.4130x6862,Alumni,,Medium,Stricklandville,FM,"September 04, 2024",717.44,Unrestricted
G203009,CA100161,Jessica,Bell,jessica.bell622@yahoo.com,523-841-3899x94043,Friend,,Low,Debbiebury,NM,2024-11-01,116.69,Athletics
G203010,CA100245,Candace,Jones,candace.jones837@yahoo.com,,Friend,,Low,Andersontown,ID,2025-05-15,129.63,Scholarship Fund
G203011,CA101277,Deanna,Wade,deanna.wade208@gmail.com,(271)982-2266x7941,Alumni,1989,Medium,Murphyhaven,WV,22-Apr-2025,340.75,Capital Campaign
G203012,CA100554,Melissa,Jordan,melissa.jordan776@hotmail.com,001-363-939-9129x71024,Friend,,Low,South Leeport,GA,"July 22, 2026",68.74,Unrestricted
G203013,CA100266,Diana,Mcclure,diana.mcclure735@yahoo.com,,Friend,,Low,East Joan,NV,2024-10-24,88.9,Scholarship Fund
G203014,CA101668,John,Christensen,john.christensen668@hotmail.com,7738920025,Alumni,2018,Low,Katherineborough,IA,2025-04-28,88.89,Endowment
G203015,CA101180,Robert,Peck,robert.peck366@hotmail.com,744-547-1893,Organization,,Medium,New Robertton,MT,2023-04-15,112.56,Capital Campaign
G203016,CA101117,Timothy,Bishop,timothy.bishop678@yahoo.com,,Friend,,Medium,Lake Brian,KY,2024-08-19,222.32,Scholarship Fund
G203017,CA100849,Katherine,Taylor,katherine.taylor237@yahoo.com,(932)403-7476x7753,Alumni,1986,Low,Moyerbury,FL,2025-07-08,84.27,Scholarship Fund
G203018,CA100520,Erica,Randolph,erica.randolph398@gmail.com,578.281.6093x0685,Alumni,2001,Medium,Oconnellhaven,MH,2026-06-11,247.41,Athletics
G203019,CA100963,Catherine,Johns,catherine.johns56@hotmail.com,5498106018,Parent,,High,Tracyborough,VT,2022-08-24,7057.4,Unrestricted
G203020,CA100036,Nicole,Sanchez,nicole.sanchez678@yahoo.com,001-596-750-7527,Alumni,1994,Medium,Matthewview,OH,2024-02-07,218.12,Scholarship Fund
G203021,CA100568,Eric,Hall,eric.hall468_at_hotmail.com,(581)396-4825,Parent,,Medium,North Samuelshire,FL,2022-09-01,654.22,Scholarship Fund
G203022,CA100253,Reginald,Caldwell,reginald.caldwell70@yahoo.com,001-738-701-1848,Alumni,2018,Low,Jeremyborough,NH,2024-11-21,147.39,Unrestricted
G203023,CA100864,David,Newman,david.newman627@hotmail.com,+1-594-737-0526,Alumni,2015,Low,North Anthonyview,MS,2022-10-14,60.19,Annual Fund
G203024,CA100604,  Thomas ,Wall,thomas.wall712@yahoo.com,(301)846-7238x4979,Alumni,2005,Medium,Lake Andrew,FL,2023-06-21,149.18,Annual Fund
G203025,CA101457,Manuel,Johnson,manuel.johnson512@hotmail.com,853.745.8195,Alumni,1979,Medium,Thorntonside,MN,28-Sep-2023,377.65,Endowment
G203026,CA100664,Steven,Santiago,steven.santiago974@hotmail.com,(239)683-6520x37583,Alumni,2010,Low,Clintonstad,PW,2023-04-01,65.4,Athletics
G203027,CA100923,Stephanie,Saunders,stephanie.saunders477@yahoo.com,450-568-8269x17768,Alumni,1996,High,Kellyton,DE,2024-12-30,5409.57,Annual Fund
G203028,CA101647,Tiffany,Bishop,tiffany.bishop158@hotmail.com,974-922-9835x966,Alumni,,Low,West Johntown,WY,2023-01-21,104.37,Athletics
G203029,CA100071,Jennifer,Frank,jennifer.frank975@hotmail.com,+1-910-822-9014x767,Parent,,High,Jasonhaven,DE,2025-10-05,1760.0,Endowment
G203030,CA101704,Brandy,Jacobs,brandy.jacobs750@hotmail.com,001-652-625-2964,Parent,,Medium,Kathleenbury,AS,2022-08-02,406.69,Endowment
G203031,CA101409,Christina,Rodriguez,christina.rodriguez779@yahoo.com,294-323-2154,Parent,,Low,North Samantha,IL,2023-11-18,229.06,Unrestricted
G203032,CA101541,Ryan,Nguyen,ryan.nguyen45@hotmail.com,618-586-0167x44923,Friend,,Low,Cherylchester,OK,2026-07-19,75.13,Endowment
G203033,CA100494,  Daisy ,Frank,daisy.frank816@yahoo.com,(343)364-0270,Alumni,1994,Low,Warrenport,VA,2024-04-10,37.44,Annual Fund
G203034,CA101441,Jeffrey,Jimenez,jeffrey.jimenez622@gmail.com,429-543-0003x7539,Alumni,2010,High,East Douglaschester,MI,2026-09-06,4573.48,Endowment
G203035,CA100139,Sean,Juarez,sean.juarez393@gmail.com,(312)267-8886,Alumni,2013,Medium,West Angelamouth,VI,06-Dec-2024,439.49,Capital Campaign
G203036,CA100460,Jose,Thompson,jose.thompson774@hotmail.com,,Faculty/Staff,,Low,East James,HI,2026-01-26,144.06,Unrestricted
G203037,CA100235,James,Carpenter,jamescarpenter159@yahoocom,(623)414-9135x775,Alumni,2014,Medium,Lindseychester,GA,14-Oct-2023,560.5,Athletics
G203038,CA101267,James,Henderson,,(623)413-3610x94416,Alumni,1998,Low,Lake Cory,MI,2024-11-12,70.87,Endowment
G203039,CA101194,Karina,Thomas,karina.thomas775@hotmail.com,+1-709-744-7726x90326,Alumni,2002,High,East Sandrafort,MT,2025-08-26,1264.7,Capital Campaign
G203040,CA101449,Eric,Brown,eric.brown709@hotmail.com,001-545-416-7670x636,Alumni,1994,Medium,Gonzalezville,CA,03-Apr-2023,380.39,Unrestricted
G203041,CA101615,Amy,Avila,amy.avila419@yahoo.com,391.906.5735,Alumni,2009,Low,Matthewview,MS,2024-04-15,128.56,Capital Campaign
G203042,CA100518,Eric,Martinez,eric.martinez367@yahoo.com,001-940-753-9672,Alumni,1990,Medium,Shawview,NE,"January 18, 2023",748.48,Endowment
G203043,CA101047,Tina,Velez,tina.velez467@yahoo.com,(928)705-5077x4065,Friend,,High,Christopherfurt,GA,2023-07-11,3802.67,Endowment
G203044,CA101312,Gary,Werner,gary.werner450@hotmail.com,,Organization,,Low,New Hollyland,ND,2024-03-01,72.14,Scholarship Fund
G203045,CA100707,Connie,Rodriguez,connie.rodriguez588@gmail.com,705.487.7221x6417,Alumni,2022,Low,Port Daniel,IN,2026-02-26,80.03,Athletics
G203046,CA100670,  Joshua ,Cunningham,joshua.cunningham792@yahoo.com,334.932.4474,Organization,,Principal,Bethstad,WI,2025-01-02,19005.04,Capital Campaign
G203047,CA101479,Louis,Nichols,louis.nichols552@gmail.com,559-777-7265x97640,Parent,,Low,West Anthonyland,PW,05/16/2024,119.46,Capital Campaign
G203048,CA100142,Michelle,Alexander,michelle.alexander594@yahoo.com,+1-992-545-9375x2654,Parent,,Medium,Nicholasfurt,MN,2025-02-18,508.73,Annual Fund
G203049,CA100373,Laura,Hansen,laura.hansen303@hotmail.com,488.916.7112x07545,Alumni,2001,Low,Geraldport,AK,2025-09-23,117.98,Capital Campaign
G203050,CA100804,Karen,Mccall,karen.mccall497@yahoo.com,+1-294-231-9100,Faculty/Staff,,Medium,Sarahport,NV,02/26/2025,499.47,Endowment
G203051,CA100348,Sharon,Bishop,sharon.bishop929@gmail.com,+1-327-391-4560x833,Parent,,Medium,Michelleside,NY,2025-04-20,304.59,Scholarship Fund
G203052,CA100446,Paula,Warner,paula.warner587@yahoo.com,+1-711-880-7156,Alumni,1974,Medium,Port Katrina,UT,2024-07-12,799.05,Capital Campaign
G203053,CA101002,Larry,Brown,larry.brown103@gmail.com,(585)816-2259,Friend,,Medium,Amyberg,AL,2025-08-21,132.35,Endowment
G203054,CA101070,Francis,Bradley,francis.bradley69@gmail.com,767-808-0568,Parent,,Medium,Stevenston,MS,2025-01-30,705.21,Athletics
G203055,CA101389,Joseph,Hunt,joseph.hunt332@yahoo.com,942.509.5367,Parent,,Low,Dorothyside,SC,2026-01-29,106.61,Scholarship Fund
G203056,CA100484,Sandra,Wise,sandra.wise537_at_gmail.com,,Alumni,2010,Medium,Gregorymouth,PR,20-Dec-2024,156.52,Endowment
